Rok,RID VS,RID,přihlášek,"""živých"" přihlášek",přihlášených,"""živých"" přihlášených",přijetí,přijatých,zápisů,zapsaných,Výběrovost,Neúspěšných studií,Cekový počet studií,Procento neuspechu,Absolventi součet,Absolventi procento,forma,fakulta,jméno VŠ
2013,6B000,6B000,671,580,634,548,580,548,480,449,17.24%,464,507,91.52%,43,8.48%,soukromá,"Vysoká škola ekonomie a managementu, o.p.s.","Vysoká škola ekonomie a managementu, o.p.s."
2013,6D000,6D000,29,25,29,25,25,25,23,23,8.00%,83,216,38.43%,87,40.28%,soukromá,"University of New York in Prague, s.r.o","University of New York in Prague, s.r.o"
2013,6.00E+00,6.00E+00,585,396,569,390,396,390,325,319,17.93%,344,351,98.01%,7,1.99%,soukromá,"Vysoká škola manažerské informatiky, ekonomiky a práva, a.s.","Vysoká škola manažerské informatiky, ekonomiky a práva, a.s."
2013,6F000,6F000,150,91,145,88,91,88,72,69,20.88%,79,230,34.35%,151,65.65%,soukromá,"Vysoká škola mezinárodních a veřejných vztahů Praha, o.p.s.","Vysoká škola mezinárodních a veřejných vztahů Praha, o.p.s."
2013,6J000,6J000,97,66,97,66,66,66,66,66,0.00%,35,68,51.47%,33,48.53%,soukromá,Academia Rerum civilium,"Academia Rerum Civilium - Vysoká škola politických a společenských věd, s"
2013,6K000,6K000,225,165,224,164,165,164,165,164,0.00%,35,178,19.66%,143,80.34%,soukromá,"Vysoká škola evropských a regionálních studií, o.p.s.","Vysoká škola evropských a regionálních studií, o.p.s."
2013,6M000,6M000,50,47,50,47,45,45,44,44,6.38%,17,45,37.78%,28,62.22%,soukromá,Vysoká škola regionálního rozvoje,"Vysoká škola regionálního rozvoje Praha, s.r.o."
2013,6N000,6N000,57,56,57,56,42,42,38,38,32.14%,11,54,20.37%,31,57.41%,soukromá,"Filmová akademie Miroslava Ondříčka v Písku, o.p.s.","Filmová akademie Miroslava Ondříčka v Písku, o.p.s."
2013,6P000,6P000,202,171,202,171,170,170,132,132,22.81%,46,148,31.08%,96,64.86%,soukromá,Vysoká škola tělesné výchovy a sportu Palestra,"Vysoká škola tělesné výchovy a sportu Palestra, spol s r.o."
2013,6Q000,6Q000,279,249,268,239,238,228,224,214,10.04%,75,263,28.52%,188,71.48%,soukromá,"Newton College, a.s.","Vysoká škola NEWTON, a.s."
2013,6R000,6R000,183,177,182,176,177,176,163,162,7.91%,54,195,27.69%,141,72.31%,soukromá,Vysoká škola logistiky o.p.s.,Vysoká škola logistiky o.p.s.
2013,6S000,6S000,350,327,348,327,325,325,314,314,3.98%,66,335,19.70%,269,80.30%,soukromá,"Vysoká škola zdravotnická, o.p.s.","Vysoká škola zdravotnická, o.p.s."
2013,6T000,6T000,99,99,95,95,86,85,75,74,24.24%,57,85,67.06%,28,32.94%,soukromá,"B.I.B.S., a.s.","B.I.B.S., a.s."
2013,71000,71000,67,57,66,56,56,55,50,49,12.28%,24,58,41.38%,34,58.62%,soukromá,"Soukromá vysoká škola ekonomických studií, s. r. o.","Soukromá vysoká škola ekonomických studií, s. r. o."
2013,72000,72000,1175,1175,1132,1132,1004,997,897,895,23.66%,387,1072,36.10%,685,63.90%,soukromá,"Vysoká škola obchodní v Praze, o.p.s.","Vysoká škola obchodní v Praze, nadační fond"
2013,73000,73000,179,179,177,177,116,116,108,108,39.66%,54,125,43.20%,71,56.80%,soukromá,"Akademie STING, o.p.s","Vysoká škola Sting, o.p.s."
2013,75000,75000,1451,877,1344,871,861,858,861,858,1.82%,426,1153,36.95%,726,62.97%,soukromá,"Metropolitní univerzita Praha, o.p.s.","Metropolitní univerzita Praha, o.p.s."
2013,76000,76000,2253,1651,2250,1651,1651,1651,1651,1651,0.00%,366,1814,20.18%,1448,79.82%,soukromá,"Univerzita Jana Amose Komenského Praha, s.r.o.","Univerzita Jana Amose Komenského Praha, s.r.o."
2013,77000,77000,311,304,299,292,292,281,270,259,11.18%,120,322,37.27%,202,62.73%,soukromá,"Vysoká škola Karla Engliše, a. s.","Vysoká škola Karla Engliše, a. s."
2013,78000,78000,55,55,51,51,43,41,41,39,25.45%,93,192,48.44%,99,51.56%,soukromá,"Anglo-americká vysoká škola, o.p.s.","Anglo-americká vysoká škola,  z.ú."
2013,79000,79000,163,124,163,124,75,75,60,60,51.61%,17,63,26.98%,46,73.02%,soukromá,"Pražská vysoká škola psychosociálních studií, s.r.o.","Pražská vysoká škola psychosociálních studií, s.r.o."
2013,7A000,7A000,20,15,20,15,15,15,13,13,13.33%,3,14,21.43%,11,78.57%,soukromá,"Západomoravská vysoká škola Třebíč, o.p.s.","Západomoravská vysoká škola Třebíč, z.ú."
2013,7B000,7B000,270,189,270,189,189,189,164,164,13.23%,72,169,42.60%,97,57.40%,soukromá,Soukromá vysoká škola ekonomická Znojmo s.r.o.,Soukromá vysoká škola ekonomická Znojmo s.r.o.
2013,7C000,7C000,326,326,326,326,270,270,183,183,43.87%,117,206,56.80%,89,43.20%,soukromá,Moravská vysoká škola Olomouc o.p.s.,Moravská vysoká škola Olomouc o.p.s.
2013,7D000,7D000,224,167,214,161,166,161,125,123,25.15%,58,134,43.28%,76,56.72%,soukromá,CEVRO institut o.p.s.,CEVRO institut z.ú.
2013,7.00E+00,7.00E+00,259,201,247,196,200,195,178,174,11.44%,183,224,81.70%,41,18.30%,soukromá,Unicorn College s.r.o.,Unicorn Vysoká škola s.r.o.
2013,7G000,7G000,225,212,225,212,212,212,86,86,59.43%,63,143,44.06%,80,55.94%,soukromá,"Vysoká škola obchodní a hotelová, s.r.o.","Vysoká škola obchodní a hotelová, s.r.o."
2013,7H000,7H000,8,8,8,8,1,1,1,1,87.50%,,,,,,soukromá,"Vysoká škola realitní - Institut Franka Dysona, s.r.o.","Vysoká škola realitní - Institut Franka Dysona, s.r.o."
2013,7J000,7J000,113,98,113,98,96,96,79,79,19.39%,19,82,23.17%,63,76.83%,soukromá,"VŠ sociálně správní, ICVHavířov, o.p.s.","Vysoká škola PRIGO, z.ú."
2013,7L000,7L000,66,66,66,66,57,57,51,51,22.73%,28,57,49.12%,29,50.88%,soukromá,"AKCENT College, s.r.o.",Prague City Vysoká Škola s.r.o.
2013,7M000,7M000,6,6,6,6,6,6,2,2,66.67%,10,21,47.62%,11,52.38%,soukromá,Archip s.r.o.,Archip s.r.o.
2013,7N000,7N000,50,42,50,42,42,42,27,27,35.71%,6,27,22.22%,20,74.07%,soukromá,"Vysoká škola aplikované psychologie, s.r.o.","Vysoká škola aplikované psychologie, s.r.o."
2013,7P000,7P000,62,62,62,62,62,62,39,39,37.10%,505,1102,45.83%,586,53.18%,soukromá,"ŠKODA AUTO VŠ, o.p.s.","ŠKODA AUTO VŠ, o.p.s."
2014,16000,16270,566,502,508,455,257,243,145,144,71.12%,59,165,35.76%,106,64.24%,veřejná,Fakulta veterinární hygieny a ekologie,Veterinární univerzita  Brno
2014,19000,19240,1374,1258,1180,1092,627,624,615,612,51.11%,477,646,73.84%,167,25.85%,veřejná,Filozoficko-přírodovědecká fakulta,Slezská univerzita v Opavě
2014,19000,19510,1238,1096,1165,1035,525,512,403,400,63.23%,157,405,38.77%,248,61.23%,veřejná,Fakulta veřejných politik,Slezská univerzita v Opavě
2014,19000,19520,1572,1572,1425,1425,1216,1107,923,921,41.28%,751,1001,75.02%,250,24.98%,veřejná,Obchodně podnikatelská fakulta v Karviné,Slezská univerzita v Opavě
2014,51000,51110,292,239,277,228,84,84,79,79,66.95%,24,90,26.67%,66,73.33%,veřejná,Hudební fakulta,Akademie múzických umění v Praze
2014,51000,51210,519,423,461,382,58,58,55,55,87.00%,7,62,11.29%,55,88.71%,veřejná,Divadelní fakulta,Akademie múzických umění v Praze
2014,51000,51310,547,510,507,477,51,51,51,51,90.00%,18,69,26.09%,51,73.91%,veřejná,Filmová a televizní fakulta,Akademie múzických umění v Praze
2014,53000,53000,587,529,587,529,66,66,60,60,88.66%,14,68,20.59%,54,79.41%,veřejná,Vysoká škola umělecko-průmyslová v Praze,Vysoká škola umělecko-průmyslová v Praze
2014,54000,54510,219,219,215,215,86,85,76,75,65.30%,15,99,15.15%,84,84.85%,veřejná,Hudební fakulta,Janáčkova akademie múzických umění
2014,54000,54530,199,169,187,159,57,57,53,53,68.64%,19,67,28.36%,48,71.64%,veřejná,Divadelní fakulta,Janáčkova akademie múzických umění
2014,55000,55000,2329,2097,2054,1870,1711,1607,1276,1274,39.15%,915,1306,70.06%,390,29.86%,veřejná,Vysoká škola polytechnická Jihlava,Vysoká škola polytechnická Jihlava
2014,56000,56000,2273,2273,2076,2076,2148,1985,1322,1321,41.84%,1012,1375,73.60%,363,26.40%,veřejná,Vysoká škola technická a ekonomická v Českých Budějovicích,Vysoká škola technická a ekonomická v Českých Budějovicích
2014,61000,61000,145,145,144,144,143,142,112,112,22.76%,85,168,50.60%,83,49.40%,soukromá,"Bankovní institut vysoká škola, a.s.","AMBIS - vysoká škola, a. s."
2014,62000,62000,185,185,184,184,171,170,166,165,10.27%,82,173,47.40%,91,52.60%,soukromá,"EPI, s.r.o.","Evropský polytechnický institut, s.r.o."
2014,63000,63000,329,207,302,202,207,202,165,160,20.29%,216,395,54.68%,179,45.32%,soukromá,"Vysoká škola hotelová v Praze, s.r.o.",University College Prague
2014,64000,64000,882,631,857,627,631,627,560,559,11.25%,702,822,85.40%,120,14.60%,soukromá,"Vysoká škola finanční a správní, o.p.s.","Vysoká škola finanční a správní, z.ú."
2014,65000,65000,243,193,243,193,193,193,170,170,11.92%,155,173,89.60%,18,10.40%,soukromá,"Vysoká škola Karlovy Vary, o.p.s.","Vysoká škola Karlovy Vary, o.p.s."
2014,67000,67000,71,47,71,47,47,47,38,38,19.15%,40,40,100.00%,0,0.00%,soukromá,"Literární akademie, s.r.o.","International ART CAMPUS Prague, s.r.o."
2014,68000,68000,378,378,378,378,378,378,378,378,0.00%,381,410,92.93%,29,7.07%,soukromá,"Vysoká škola podnikání, a.s.","Vysoká škola podnikání, a.s."
2014,6B000,6B000,375,316,364,311,316,311,241,239,23.73%,266,266,100.00%,0,0.00%,soukromá,"Vysoká škola ekonomie a managementu, o.p.s.","Vysoká škola ekonomie a managementu, o.p.s."
2014,6D000,6D000,64,46,60,43,46,43,40,37,13.04%,47,166,28.31%,76,45.78%,soukromá,"University of New York in Prague, s.r.o","University of New York in Prague, s.r.o"
2014,6.00E+00,6.00E+00,400,279,391,277,279,277,225,225,19.35%,254,260,97.69%,6,2.31%,soukromá,"Vysoká škola manažerské informatiky, ekonomiky a práva, a.s.","Vysoká škola manažerské informatiky, ekonomiky a práva, a.s."
2014,6F000,6F000,130,66,128,65,66,65,50,50,24.24%,63,201,31.34%,138,68.66%,soukromá,"Vysoká škola mezinárodních a veřejných vztahů Praha, o.p.s.","Vysoká škola mezinárodních a veřejných vztahů Praha, o.p.s."
2014,6J000,6J000,73,59,73,59,59,59,59,59,0.00%,21,59,35.59%,38,64.41%,soukromá,Academia Rerum civilium,"Academia Rerum Civilium - Vysoká škola politických a společenských věd, s"
2014,6K000,6K000,253,193,253,193,193,193,193,193,0.00%,26,198,13.13%,172,86.87%,soukromá,"Vysoká škola evropských a regionálních studií, o.p.s.","Vysoká škola evropských a regionálních studií, o.p.s."
2014,6M000,6M000,416,359,416,359,350,350,312,312,13.09%,203,328,61.89%,125,38.11%,soukromá,Vysoká škola regionálního rozvoje,"Vysoká škola regionálního rozvoje Praha, s.r.o."
2014,6N000,6N000,69,68,68,67,49,48,45,44,33.82%,13,56,23.21%,27,48.21%,soukromá,"Filmová akademie Miroslava Ondříčka v Písku, o.p.s.","Filmová akademie Miroslava Ondříčka v Písku, o.p.s."
2014,6P000,6P000,216,168,216,168,167,167,131,131,22.02%,44,141,31.21%,85,60.28%,soukromá,Vysoká škola tělesné výchovy a sportu Palestra,"Vysoká škola tělesné výchovy a sportu Palestra, spol s r.o."
2014,6Q000,6Q000,411,385,399,373,324,313,305,294,20.78%,161,402,40.05%,237,58.96%,soukromá,"Newton College, a.s.","Vysoká škola NEWTON, a.s."
2014,6R000,6R000,148,148,148,148,148,148,148,148,0.00%,55,172,31.98%,117,68.02%,soukromá,Vysoká škola logistiky o.p.s.,Vysoká škola logistiky o.p.s.
2014,6S000,6S000,341,312,336,311,305,304,276,275,11.54%,56,308,18.18%,252,81.82%,soukromá,"Vysoká škola zdravotnická, o.p.s.","Vysoká škola zdravotnická, o.p.s."
2014,6T000,6T000,123,123,122,122,100,100,89,89,27.64%,68,98,69.39%,30,30.61%,soukromá,"B.I.B.S., a.s.","B.I.B.S., a.s."
2014,71000,71000,35,33,35,33,31,31,31,31,6.06%,40,58,68.97%,18,31.03%,soukromá,"Soukromá vysoká škola ekonomických studií, s. r. o.","Soukromá vysoká škola ekonomických studií, s. r. o."
2014,72000,72000,943,943,913,913,820,816,760,758,19.41%,314,865,36.30%,551,63.70%,soukromá,"Vysoká škola obchodní v Praze, o.p.s.","Vysoká škola obchodní v Praze, nadační fond"
2014,73000,73000,180,180,172,172,130,128,120,120,33.33%,39,133,29.32%,94,70.68%,soukromá,"Akademie STING, o.p.s","Vysoká škola Sting, o.p.s."
2014,75000,75000,1235,749,1151,743,734,730,734,730,2.00%,361,989,36.50%,627,63.40%,soukromá,"Metropolitní univerzita Praha, o.p.s.","Metropolitní univerzita Praha, o.p.s."
2014,76000,76000,2098,1462,2097,1462,1462,1462,1418,1418,3.01%,399,1572,25.38%,1173,74.62%,soukromá,"Univerzita Jana Amose Komenského Praha, s.r.o.","Univerzita Jana Amose Komenského Praha, s.r.o."
2014,77000,77000,178,177,178,177,162,162,141,141,20.34%,54,176,30.68%,122,69.32%,soukromá,"Vysoká škola Karla Engliše, a. s.","Vysoká škola Karla Engliše, a. s."
2014,78000,78000,53,53,45,45,38,35,34,33,35.85%,109,205,53.17%,96,46.83%,soukromá,"Anglo-americká vysoká škola, o.p.s.","Anglo-americká vysoká škola,  z.ú."
2014,79000,79000,172,136,172,136,75,75,59,59,56.62%,12,62,19.35%,50,80.65%,soukromá,"Pražská vysoká škola psychosociálních studií, s.r.o.","Pražská vysoká škola psychosociálních studií, s.r.o."
2014,7A000,7A000,24,14,24,14,14,14,11,11,21.43%,5,12,41.67%,7,58.33%,soukromá,"Západomoravská vysoká škola Třebíč, o.p.s.","Západomoravská vysoká škola Třebíč, z.ú."
2014,7B000,7B000,241,172,241,172,171,171,150,150,12.79%,66,161,40.99%,95,59.01%,soukromá,Soukromá vysoká škola ekonomická Znojmo s.r.o.,Soukromá vysoká škola ekonomická Znojmo s.r.o.
2014,7C000,7C000,219,219,219,219,186,186,127,127,42.01%,77,147,52.38%,70,47.62%,soukromá,Moravská vysoká škola Olomouc o.p.s.,Moravská vysoká škola Olomouc o.p.s.
2014,7D000,7D000,193,190,181,178,120,117,110,109,42.11%,67,119,56.30%,52,43.70%,soukromá,CEVRO institut o.p.s.,CEVRO institut z.ú.
2014,7.00E+00,7.00E+00,219,175,211,171,174,170,152,149,13.14%,174,208,83.65%,34,16.35%,soukromá,Unicorn College s.r.o.,Unicorn Vysoká škola s.r.o.
2014,7G000,7G000,168,163,164,162,163,162,80,80,50.92%,50,140,35.71%,90,64.29%,soukromá,"Vysoká škola obchodní a hotelová, s.r.o.","Vysoká škola obchodní a hotelová, s.r.o."
2014,7J000,7J000,104,95,104,95,93,93,76,76,20.00%,33,76,43.42%,43,56.58%,soukromá,"VŠ sociálně správní, ICVHavířov, o.p.s.","Vysoká škola PRIGO, z.ú."
2014,7L000,7L000,78,78,78,78,66,66,49,49,37.18%,23,53,43.40%,30,56.60%,soukromá,"AKCENT College, s.r.o.",Prague City Vysoká Škola s.r.o.
2014,7M000,7M000,5,5,5,5,5,5,4,4,20.00%,10,20,50.00%,10,50.00%,soukromá,Archip s.r.o.,Archip s.r.o.
2014,7N000,7N000,148,101,145,99,87,85,74,72,26.73%,21,78,26.92%,57,73.08%,soukromá,"Vysoká škola aplikované psychologie, s.r.o.","Vysoká škola aplikované psychologie, s.r.o."
2014,7P000,7P000,307,307,302,302,307,302,198,198,35.50%,165,287,57.49%,114,39.72%,soukromá,"ŠKODA AUTO VŠ, o.p.s.","ŠKODA AUTO VŠ, o.p.s."
2014,7R000,7R000,40,40,39,39,40,39,40,39,0.00%,29,68,42.65%,39,57.35%,soukromá,"ART & DESIGN INSTITUT, s.r.o.","ART & DESIGN INSTITUT, s.r.o."
2015,16000,16270,487,424,445,389,259,240,129,129,69.58%,51,151,33.77%,100,66.23%,veřejná,Fakulta veterinární hygieny a ekologie,Veterinární univerzita  Brno
2015,19000,19240,933,842,853,778,500,494,498,493,40.86%,381,536,71.08%,154,28.73%,veřejná,Filozoficko-přírodovědecká fakulta,Slezská univerzita v Opavě
2015,19000,19510,995,902,935,855,373,372,373,372,58.65%,132,374,35.29%,242,64.71%,veřejná,Fakulta veřejných politik,Slezská univerzita v Opavě
2015,19000,19520,1349,1085,1213,980,868,854,790,789,27.19%,619,849,72.91%,230,27.09%,veřejná,Obchodně podnikatelská fakulta v Karviné,Slezská univerzita v Opavě
2015,51000,51110,300,248,287,239,87,86,84,83,66.13%,11,91,12.09%,80,87.91%,veřejná,Hudební fakulta,Akademie múzických umění v Praze
2015,51000,51210,504,414,439,376,71,71,69,69,83.33%,20,72,27.78%,49,68.06%,veřejná,Divadelní fakulta,Akademie múzických umění v Praze
2015,51000,51310,567,520,535,498,58,58,58,58,88.85%,18,74,24.32%,56,75.68%,veřejná,Filmová a televizní fakulta,Akademie múzických umění v Praze
2015,53000,53000,521,469,520,468,62,62,56,56,88.06%,15,68,22.06%,53,77.94%,veřejná,Vysoká škola umělecko-průmyslová v Praze,Vysoká škola umělecko-průmyslová v Praze
2015,54000,54510,197,168,193,164,79,79,74,74,55.95%,17,93,18.28%,76,81.72%,veřejná,Hudební fakulta,Janáčkova akademie múzických umění
2015,54000,54530,239,217,221,201,72,72,69,69,68.20%,24,76,31.58%,52,68.42%,veřejná,Divadelní fakulta,Janáčkova akademie múzických umění
2015,55000,55000,1746,1403,1580,1309,1270,1208,967,966,31.08%,646,994,64.99%,346,34.81%,veřejná,Vysoká škola polytechnická Jihlava,Vysoká škola polytechnická Jihlava
2015,56000,56000,2017,2017,1886,1886,1913,1810,1280,1280,36.54%,1033,1348,76.63%,315,23.37%,veřejná,Vysoká škola technická a ekonomická v Českých Budějovicích,Vysoká škola technická a ekonomická v Českých Budějovicích
2015,61000,61000,164,164,163,163,160,160,135,135,17.68%,87,179,48.60%,90,50.28%,soukromá,"Bankovní institut vysoká škola, a.s.","AMBIS - vysoká škola, a. s."
2015,62000,62000,117,117,117,117,89,89,86,86,26.50%,60,103,58.25%,43,41.75%,soukromá,"EPI, s.r.o.","Evropský polytechnický institut, s.r.o."
2015,63000,63000,366,233,344,224,233,224,190,183,18.45%,224,397,56.42%,173,43.58%,soukromá,"Vysoká škola hotelová v Praze, s.r.o.",University College Prague
2015,64000,64000,910,694,896,691,694,691,581,579,16.28%,818,863,94.79%,45,5.21%,soukromá,"Vysoká škola finanční a správní, z.ú.","Vysoká škola finanční a správní, z.ú."
2015,65000,65000,270,180,270,180,180,180,146,146,18.89%,169,169,100.00%,0,0.00%,soukromá,"Vysoká škola Karlovy Vary, o.p.s.","Vysoká škola Karlovy Vary, o.p.s."
2015,68000,68000,358,358,356,356,358,356,358,356,0.00%,386,394,97.97%,8,2.03%,soukromá,"Vysoká škola podnikání, a.s.","Vysoká škola podnikání, a.s."
2015,6B000,6B000,314,294,313,294,294,294,276,276,6.12%,300,302,99.34%,2,0.66%,soukromá,"Vysoká škola ekonomie a managementu, o.p.s.","Vysoká škola ekonomie a managementu, o.p.s."
2015,6D000,6D000,37,31,37,31,31,31,31,31,0.00%,42,204,20.59%,98,48.04%,soukromá,"University of New York in Prague, s.r.o","University of New York in Prague, s.r.o"
2015,6.00E+00,6.00E+00,266,266,265,265,212,211,42,42,84.21%,43,43,100.00%,0,0.00%,soukromá,"Vysoká škola manažerské informatiky, ekonomiky a práva, a.s.","Vysoká škola manažerské informatiky, ekonomiky a práva, a.s."
2015,6F000,6F000,110,47,106,47,47,47,39,39,17.02%,64,158,40.51%,94,59.49%,soukromá,"Vysoká škola mezinárodních a veřejných vztahů Praha, o.p.s.","Vysoká škola mezinárodních a veřejných vztahů Praha, o.p.s."
2015,6J000,6J000,74,57,74,57,57,57,57,57,0.00%,18,63,28.57%,44,69.84%,soukromá,Academia Rerum civilium,"Academia Rerum Civilium - Vysoká škola politických a společenských věd, s"
2015,6K000,6K000,230,196,230,196,184,184,178,178,9.18%,27,180,15.00%,153,85.00%,soukromá,"Vysoká škola evropských a regionálních studií, o.p.s.","Vysoká škola evropských a regionálních studií, o.p.s."
2015,6M000,6M000,676,588,674,587,577,576,496,496,15.65%,519,526,98.67%,7,1.33%,soukromá,Vysoká škola regionálního rozvoje,"Vysoká škola regionálního rozvoje Praha, s.r.o."
2015,6N000,6N000,57,57,56,56,42,41,40,39,29.82%,14,46,30.43%,22,47.83%,soukromá,"Filmová akademie Miroslava Ondříčka v Písku, o.p.s.","Filmová akademie Miroslava Ondříčka v Písku, o.p.s."
2015,6P000,6P000,256,256,256,256,148,148,147,147,42.58%,55,156,35.26%,96,61.54%,soukromá,Vysoká škola tělesné výchovy a sportu Palestra,"Vysoká škola tělesné výchovy a sportu Palestra, spol s r.o."
2015,6Q000,6Q000,394,381,390,378,318,318,272,272,28.61%,123,350,35.14%,223,63.71%,soukromá,"Newton College, a.s.","Vysoká škola NEWTON, a.s."
2015,6R000,6R000,141,141,140,140,140,140,137,137,2.84%,61,183,33.33%,122,66.67%,soukromá,Vysoká škola logistiky o.p.s.,Vysoká škola logistiky o.p.s.
2015,6S000,6S000,341,315,340,315,315,315,280,280,11.11%,82,318,25.79%,235,73.90%,soukromá,"Vysoká škola zdravotnická, o.p.s.","Vysoká škola zdravotnická, o.p.s."
